order_id,shipping_mode,shipping_date_dateorders,days_for_shipping_real,days_for_shipment_scheduled,delivery_status,late_delivery_risk
70555,Second Class,2017-11-01 22:12:00,6,2,Late delivery,1
70586,Second Class,2017-10-29 09:04:00,2,2,Shipping on time,0
70995,Second Class,2017-11-08 08:21:00,6,2,Late delivery,1
69891,Second Class,2017-10-19 05:34:00,2,2,Shipping on time,0
69638,Second Class,2017-10-17 12:56:00,4,2,Late delivery,1
69458,Second Class,2017-10-14 21:52:00,4,2,Late delivery,1
70566,Second Class,2017-10-29 02:03:00,2,2,Shipping on time,0
69493,Second Class,2017-10-15 10:08:00,4,2,Late delivery,1
70691,Second Class,2017-10-30 21:51:00,2,2,Shipping on time,0
69652,Second Class,2017-10-16 17:50:00,3,2,Late delivery,1
71007,Second Class,2017-11-05 12:33:00,3,2,Late delivery,1
69580,Second Class,2017-10-18 16:37:00,6,2,Late delivery,1
69867,Second Class,2017-10-19 21:10:00,3,2,Late delivery,1
69921,Second Class,2017-10-19 16:05:00,2,2,Shipping on time,0
18242,Second Class,2015-09-27 06:38:00,3,2,Late delivery,1
14120,Second Class,2015-08-01 02:30:00,6,2,Late delivery,1
62288,Second Class,2017-07-02 05:54:00,4,2,Late delivery,1
68607,Second Class,2017-10-01 11:44:00,3,2,Late delivery,1
51227,Second Class,2017-01-20 18:44:00,3,2,Late delivery,1
10301,Second Class,2015-06-02 08:32:00,2,2,Shipping on time,0
12894,Second Class,2015-07-13 04:59:00,5,2,Late delivery,1
17232,Second Class,2015-09-12 12:47:00,3,2,Late delivery,1
68859,Second Class,2017-10-07 04:01:00,5,2,Late delivery,1
68732,Second Class,2017-10-03 07:31:00,3,2,Late delivery,1
64372,Second Class,2017-07-31 16:01:00,3,2,Late delivery,1
15669,Second Class,2015-08-22 17:11:00,5,2,Late delivery,1
63599,Second Class,2017-07-22 09:12:00,5,2,Late delivery,1
15670,Second Class,2015-08-23 17:32:00,6,2,Late delivery,1
65819,Second Class,2017-08-23 18:58:00,5,2,Late delivery,1
68411,Second Class,2017-09-27 15:04:00,2,2,Shipping on time,0
63297,Second Class,2017-07-15 23:24:00,3,2,Late delivery,1
66548,Second Class,2017-09-02 10:22:00,4,2,Late delivery,1
64849,Second Class,2017-08-09 15:08:00,5,2,Late delivery,1
19201,Second Class,2015-10-10 06:36:00,2,2,Shipping on time,0
15294,Second Class,2015-08-17 05:49:00,5,2,Late delivery,1
70272,Second Class,2017-10-25 19:03:00,3,2,Late delivery,1
14082,Second Class,2015-07-28 13:12:00,3,2,Late delivery,1
71254,Second Class,2017-11-11 03:05:00,5,2,Late delivery,1
11945,Second Class,2015-06-30 08:30:00,6,2,Late delivery,1
14417,Second Class,2015-08-02 10:34:00,3,2,Late delivery,1
11801,Second Class,2015-06-24 06:03:00,2,2,Shipping on time,0
16601,Second Class,2015-09-02 07:43:00,2,2,Shipping on time,0
66595,Second Class,2017-09-05 02:50:00,6,2,Late delivery,1
65731,Second Class,2017-08-19 12:08:00,2,2,Shipping on time,0
17743,Second Class,2015-09-20 23:48:00,4,2,Late delivery,1
15762,Second Class,2015-08-22 01:46:00,3,2,Late delivery,1
68719,Second Class,2017-10-05 02:58:00,5,2,Late delivery,1
12683,Second Class,2015-07-09 03:04:00,4,2,Late delivery,1
13858,Second Class,2015-07-26 06:43:00,4,2,Late delivery,1
62234,Second Class,2017-07-02 10:59:00,5,2,Late delivery,1
11998,Second Class,2015-06-29 03:05:00,4,2,Late delivery,1
15637,Second Class,2015-08-20 05:59:00,3,2,Late delivery,1
65147,Second Class,2017-08-11 23:32:00,3,2,Late delivery,1
16443,Second Class,2015-09-02 00:21:00,4,2,Late delivery,1
65955,Second Class,2017-08-26 18:37:00,6,2,Late delivery,1
71359,Second Class,2017-11-12 15:53:00,5,2,Late delivery,1
67002,Second Class,2017-09-08 01:26:00,3,2,Late delivery,1
71179,Second Class,2017-11-10 00:49:00,5,2,Late delivery,1
16783,Second Class,2015-09-06 23:28:00,4,2,Late delivery,1
71286,Second Class,2017-11-08 14:18:00,2,2,Shipping on time,0
67316,Second Class,2017-09-11 15:26:00,2,2,Shipping on time,0
19075,Second Class,2015-10-12 10:28:00,6,2,Late delivery,1
18843,Second Class,2015-10-07 01:11:00,4,2,Late delivery,1
17552,Second Class,2015-09-17 04:53:00,3,2,Late delivery,1
14983,Second Class,2015-08-11 16:51:00,4,2,Late delivery,1
64571,Second Class,2017-08-02 13:44:00,2,2,Shipping on time,0
11484,Second Class,2015-06-22 15:00:00,5,2,Late delivery,1
67945,Second Class,2017-09-24 19:48:00,6,2,Late delivery,1
18250,Second Class,2015-09-30 09:26:00,6,2,Late delivery,1
14735,Second Class,2015-08-10 01:58:00,6,2,Late delivery,1
14767,Second Class,2015-08-07 13:11:00,3,2,Late delivery,1
69994,Second Class,2017-10-23 17:39:00,5,2,Late delivery,1
64250,Second Class,2017-08-01 21:17:00,6,2,Late delivery,1
63352,Second Class,2017-07-16 18:40:00,3,2,Late delivery,1
15273,Second Class,2015-08-15 22:27:00,4,2,Late delivery,1
16423,Second Class,2015-09-01 17:21:00,4,2,Late delivery,1
47007,Second Class,2016-11-20 04:17:00,3,2,Late delivery,1
13566,Second Class,2015-07-20 00:25:00,2,2,Shipping on time,0
13052,Second Class,2015-07-13 12:20:00,3,2,Late delivery,1
14721,Second Class,2015-08-05 21:04:00,2,2,Shipping on time,0
71335,Second Class,2017-11-13 07:28:00,6,2,Late delivery,1
17049,Second Class,2015-09-11 20:40:00,5,2,Late delivery,1
62572,Second Class,2017-07-05 09:24:00,3,2,Late delivery,1
15674,Second Class,2015-08-22 18:57:00,5,2,Late delivery,1
65004,Second Class,2017-08-11 21:26:00,5,2,Late delivery,1
11211,Second Class,2015-06-15 15:21:00,2,2,Shipping on time,0
70316,Second Class,2017-10-25 10:28:00,2,2,Shipping on time,0
70334,Second Class,2017-10-28 16:46:00,5,2,Late delivery,1
69271,Second Class,2017-10-10 04:21:00,2,2,Shipping on time,0
20010,Second Class,2015-10-26 02:02:00,6,2,Late delivery,1
63197,Second Class,2017-07-14 12:22:00,3,2,Late delivery,1
16581,Second Class,2015-09-02 00:42:00,2,2,Shipping on time,0
11895,Second Class,2015-06-29 14:59:00,6,2,Late delivery,1
18185,Second Class,2015-09-29 10:39:00,6,2,Late delivery,1
68007,Second Class,2017-09-22 17:31:00,3,2,Late delivery,1
67946,Second Class,2017-09-20 20:09:00,2,2,Shipping on time,0
20272,Second Class,2015-10-26 21:50:00,3,2,Late delivery,1
64671,Second Class,2017-08-04 00:46:00,2,2,Shipping on time,0
16878,Second Class,2015-09-08 08:45:00,4,2,Late delivery,1
70205,Second Class,2017-10-27 19:35:00,6,2,Late delivery,1
17769,Second Class,2015-09-22 08:55:00,5,2,Late delivery,1
70169,Second Class,2017-10-26 06:58:00,5,2,Late delivery,1
18382,Second Class,2015-09-29 07:40:00,3,2,Late delivery,1
16293,Second Class,2015-08-30 19:48:00,4,2,Late delivery,1
62864,Second Class,2017-07-11 15:42:00,5,2,Late delivery,1
48742,Second Class,2016-12-15 12:08:00,3,2,Late delivery,1
70204,Second Class,2017-10-26 19:14:00,5,2,Late delivery,1
11071,Second Class,2015-06-13 14:18:00,2,2,Shipping on time,0
70132,Second Class,2017-10-23 18:00:00,3,2,Late delivery,1
14907,Second Class,2015-08-09 14:14:00,3,2,Late delivery,1
15889,Second Class,2015-08-25 22:16:00,5,2,Late delivery,1
10835,Second Class,2015-06-14 03:37:00,6,2,Late delivery,1
68361,Second Class,2017-09-26 21:33:00,2,2,Shipping on time,0
47341,Second Class,2016-11-24 01:18:00,2,2,Shipping on time,0
20271,Second Class,2015-10-25 21:29:00,2,2,Shipping on time,0
11678,Second Class,2015-06-24 10:58:00,4,2,Late delivery,1
66551,Second Class,2017-08-31 11:25:00,2,2,Shipping on time,0
19670,Second Class,2015-10-21 02:55:00,6,2,Late delivery,1
17967,Second Class,2015-09-23 06:17:00,3,2,Late delivery,1
42786,Second Class,2016-09-18 13:29:00,2,2,Shipping on time,0
66827,Second Class,2017-09-05 12:07:00,3,2,Late delivery,1
62590,Second Class,2017-07-08 15:42:00,6,2,Late delivery,1
65156,Second Class,2017-08-11 02:41:00,2,2,Shipping on time,0
12017,Second Class,2015-06-28 09:44:00,3,2,Late delivery,1
68349,Second Class,2017-09-29 17:20:00,5,2,Late delivery,1
69210,Second Class,2017-10-13 06:59:00,6,2,Late delivery,1
11600,Second Class,2015-06-25 07:38:00,6,2,Late delivery,1
15765,Second Class,2015-08-25 02:49:00,6,2,Late delivery,1
70057,Second Class,2017-10-22 15:44:00,3,2,Late delivery,1
12851,Second Class,2015-07-09 13:55:00,2,2,Shipping on time,0
16602,Second Class,2015-09-03 08:04:00,3,2,Late delivery,1
68081,Second Class,2017-09-22 19:27:00,2,2,Shipping on time,0
45747,Second Class,2016-11-01 18:51:00,3,2,Late delivery,1
16556,Second Class,2015-09-01 15:57:00,2,2,Shipping on time,0
11578,Second Class,2015-06-22 23:56:00,4,2,Late delivery,1
65381,Second Class,2017-08-14 09:31:00,2,2,Shipping on time,0
10904,Second Class,2015-06-14 03:48:00,5,2,Late delivery,1
17778,Second Class,2015-09-21 12:04:00,4,2,Late delivery,1
11505,Second Class,2015-06-23 22:21:00,6,2,Late delivery,1
66257,Second Class,2017-08-28 04:25:00,3,2,Late delivery,1
65334,Second Class,2017-08-16 17:03:00,5,2,Late delivery,1
14843,Second Class,2015-08-09 15:48:00,4,2,Late delivery,1
14494,Second Class,2015-08-05 13:32:00,5,2,Late delivery,1
16618,Second Class,2015-09-04 13:40:00,4,2,Late delivery,1
18802,Second Class,2015-10-05 10:49:00,3,2,Late delivery,1
66921,Second Class,2017-09-05 21:03:00,2,2,Shipping on time,0
62721,Second Class,2017-07-06 13:36:00,2,2,Shipping on time,0
14870,Second Class,2015-08-12 01:16:00,6,2,Late delivery,1
67218,Second Class,2017-09-12 05:06:00,4,2,Late delivery,1
18890,Second Class,2015-10-09 17:39:00,6,2,Late delivery,1
66454,Second Class,2017-09-02 01:26:00,5,2,Late delivery,1
65353,Second Class,2017-08-15 23:42:00,4,2,Late delivery,1
67697,Second Class,2017-09-18 04:55:00,3,2,Late delivery,1
49730,Second Class,2017-01-01 22:17:00,6,2,Late delivery,1
47869,Second Class,2016-12-04 18:17:00,5,2,Late delivery,1
13333,Second Class,2015-07-18 14:47:00,4,2,Late delivery,1
14447,Second Class,2015-08-02 21:04:00,3,2,Late delivery,1
14785,Second Class,2015-08-10 19:29:00,6,2,Late delivery,1
64256,Second Class,2017-07-28 23:23:00,2,2,Shipping on time,0
67171,Second Class,2017-09-09 12:38:00,2,2,Shipping on time,0
62124,Second Class,2017-06-30 20:27:00,5,2,Late delivery,1
13353,Second Class,2015-07-18 21:48:00,4,2,Late delivery,1
18581,Second Class,2015-10-01 05:24:00,2,2,Shipping on time,0
67751,Second Class,2017-09-17 23:50:00,2,2,Shipping on time,0
63701,Second Class,2017-07-20 20:56:00,2,2,Shipping on time,0
12154,Second Class,2015-07-02 09:44:00,5,2,Late delivery,1
15139,Second Class,2015-08-14 23:30:00,5,2,Late delivery,1
15703,Second Class,2015-08-22 05:06:00,4,2,Late delivery,1
14016,Second Class,2015-07-26 14:04:00,2,2,Shipping on time,0
43852,Second Class,2016-10-05 02:57:00,3,2,Late delivery,1
12619,Second Class,2015-07-09 04:38:00,5,2,Late delivery,1
67745,Second Class,2017-09-21 21:44:00,6,2,Late delivery,1
13879,Second Class,2015-07-27 14:04:00,5,2,Late delivery,1
15259,Second Class,2015-08-16 17:33:00,5,2,Late delivery,1
66992,Second Class,2017-09-07 21:55:00,3,2,Late delivery,1
11105,Second Class,2015-06-18 02:13:00,6,2,Late delivery,1
65862,Second Class,2017-08-22 10:02:00,3,2,Late delivery,1
12492,Second Class,2015-07-05 08:09:00,3,2,Late delivery,1
67648,Second Class,2017-09-18 11:45:00,4,2,Late delivery,1
64733,Second Class,2017-08-06 22:30:00,4,2,Late delivery,1
15626,Second Class,2015-08-19 02:08:00,2,2,Shipping on time,0
16957,Second Class,2015-09-08 12:26:00,3,2,Late delivery,1
18899,Second Class,2015-10-08 20:48:00,5,2,Late delivery,1
10959,Second Class,2015-06-14 23:04:00,5,2,Late delivery,1
18542,Second Class,2015-10-01 15:44:00,3,2,Late delivery,1
63894,Second Class,2017-07-26 16:33:00,5,2,Late delivery,1
67041,Second Class,2017-09-07 15:05:00,2,2,Shipping on time,0
18735,Second Class,2015-10-07 11:21:00,6,2,Late delivery,1
17000,Second Class,2015-09-12 03:30:00,6,2,Late delivery,1
13842,Second Class,2015-07-25 01:07:00,3,2,Late delivery,1
14731,Second Class,2015-08-06 00:34:00,2,2,Shipping on time,0
13048,Second Class,2015-07-14 10:56:00,4,2,Late delivery,1
11041,Second Class,2015-06-13 03:48:00,2,2,Shipping on time,0
13850,Second Class,2015-07-28 03:55:00,6,2,Late delivery,1
15951,Second Class,2015-08-23 19:59:00,2,2,Shipping on time,0
66008,Second Class,2017-08-25 13:11:00,4,2,Late delivery,1
14452,Second Class,2015-08-02 22:49:00,3,2,Late delivery,1
62699,Second Class,2017-07-09 05:54:00,5,2,Late delivery,1
66403,Second Class,2017-08-31 07:34:00,4,2,Late delivery,1
18898,Second Class,2015-10-07 20:27:00,4,2,Late delivery,1
12825,Second Class,2015-07-13 04:49:00,6,2,Late delivery,1
10369,Second Class,2015-06-06 08:22:00,5,2,Late delivery,1
69096,Second Class,2017-10-07 15:03:00,2,2,Shipping on time,0
69183,Second Class,2017-10-10 21:32:00,4,2,Late delivery,1
68927,Second Class,2017-10-06 03:50:00,3,2,Late delivery,1
71427,Second Class,2017-11-11 15:42:00,3,2,Late delivery,1
71479,Second Class,2017-11-14 09:55:00,5,2,Late delivery,1
71532,Second Class,2017-11-13 04:29:00,3,2,Late delivery,1
71513,Second Class,2017-11-13 21:50:00,4,2,Late delivery,1
71564,Second Class,2017-11-15 15:42:00,5,2,Late delivery,1
69341,Second Class,2017-10-11 04:53:00,2,2,Shipping on time,0
71541,Second Class,2017-11-12 07:38:00,2,2,Shipping on time,0
71482,Second Class,2017-11-12 10:58:00,3,2,Late delivery,1
71428,Second Class,2017-11-12 16:03:00,4,2,Late delivery,1
70895,Second Class,2017-11-06 21:19:00,6,2,Late delivery,1
69499,Second Class,2017-10-16 12:14:00,5,2,Late delivery,1
70958,Second Class,2017-11-05 19:23:00,4,2,Late delivery,1
11112,Second Class,2015-06-15 04:40:00,3,2,Late delivery,1
11126,Second Class,2015-06-14 09:34:00,2,2,Shipping on time,0
63703,Second Class,2017-07-22 21:38:00,4,2,Late delivery,1
67930,Second Class,2017-09-24 14:33:00,6,2,Late delivery,1
13882,Second Class,2015-07-25 15:07:00,3,2,Late delivery,1
18048,Second Class,2015-09-25 10:40:00,4,2,Late delivery,1
71213,Second Class,2017-11-09 12:44:00,4,2,Late delivery,1
68593,Second Class,2017-10-02 06:49:00,4,2,Late delivery,1
62573,Second Class,2017-07-06 09:45:00,4,2,Late delivery,1
13839,Second Class,2015-07-27 00:04:00,5,2,Late delivery,1
15675,Second Class,2015-08-23 19:18:00,6,2,Late delivery,1
12668,Second Class,2015-07-08 21:48:00,4,2,Late delivery,1
10336,Second Class,2015-06-02 20:48:00,2,2,Shipping on time,0
64422,Second Class,2017-08-01 09:32:00,3,2,Late delivery,1
13028,Second Class,2015-07-14 03:56:00,4,2,Late delivery,1
19552,Second Class,2015-10-16 09:35:00,3,2,Late delivery,1
15876,Second Class,2015-08-22 17:43:00,2,2,Shipping on time,0
13686,Second Class,2015-07-21 18:27:00,2,2,Shipping on time,0
13841,Second Class,2015-07-24 00:46:00,2,2,Shipping on time,0
13327,Second Class,2015-07-17 12:41:00,3,2,Late delivery,1
16961,Second Class,2015-09-07 13:50:00,2,2,Shipping on time,0
17243,Second Class,2015-09-13 16:38:00,4,2,Late delivery,1
16114,Second Class,2015-08-29 05:06:00,5,2,Late delivery,1
48871,Second Class,2016-12-16 09:20:00,2,2,Shipping on time,0
16704,Second Class,2015-09-06 19:48:00,5,2,Late delivery,1
11254,Second Class,2015-06-19 06:25:00,5,2,Late delivery,1
14062,Second Class,2015-07-28 06:11:00,3,2,Late delivery,1
19107,Second Class,2015-10-09 21:40:00,3,2,Late delivery,1
18824,Second Class,2015-10-07 18:32:00,5,2,Late delivery,1
12916,Second Class,2015-07-10 12:41:00,2,2,Shipping on time,0
7083,Second Class,2015-04-18 09:08:00,4,2,Late delivery,1
5309,Second Class,2015-03-24 11:37:00,5,2,Late delivery,1
1520,Second Class,2015-01-29 04:10:00,6,2,Late delivery,1
3080,Second Class,2015-02-20 22:42:00,6,2,Late delivery,1
9521,Second Class,2015-05-21 23:16:00,2,2,Shipping on time,0
58429,Second Class,2017-05-07 21:55:00,5,2,Late delivery,1
53008,Second Class,2017-02-16 18:42:00,4,2,Late delivery,1
9338,Second Class,2015-05-21 07:10:00,4,2,Late delivery,1
357,Second Class,2015-01-09 04:43:00,3,2,Late delivery,1
52851,Second Class,2017-02-12 11:42:00,2,2,Shipping on time,0
2108,Second Class,2015-02-04 18:10:00,4,2,Late delivery,1
3880,Second Class,2015-03-04 14:59:00,6,2,Late delivery,1
59176,Second Class,2017-05-15 19:38:00,2,2,Shipping on time,0
3847,Second Class,2015-03-01 03:25:00,3,2,Late delivery,1
306,Second Class,2015-01-07 10:51:00,2,2,Shipping on time,0
7479,Second Class,2015-04-25 03:52:00,5,2,Late delivery,1
57396,Second Class,2017-04-19 20:01:00,2,2,Shipping on time,0
51529,Second Class,2017-01-27 04:33:00,5,2,Late delivery,1
58892,Second Class,2017-05-12 16:08:00,3,2,Late delivery,1
8386,Second Class,2015-05-05 09:38:00,2,2,Shipping on time,0
6322,Second Class,2015-04-06 06:31:00,3,2,Late delivery,1
57655,Second Class,2017-04-27 14:45:00,6,2,Late delivery,1
51308,Second Class,2017-01-22 23:07:00,4,2,Late delivery,1
3994,Second Class,2015-03-05 06:55:00,5,2,Late delivery,1
51768,Second Class,2017-01-29 16:17:00,4,2,Late delivery,1
3905,Second Class,2015-03-04 23:44:00,6,2,Late delivery,1
52151,Second Class,2017-02-02 06:28:00,2,2,Shipping on time,0
4969,Second Class,2015-03-19 12:30:00,5,2,Late delivery,1
53062,Second Class,2017-02-16 13:37:00,3,2,Late delivery,1
53795,Second Class,2017-03-02 06:26:00,6,2,Late delivery,1
3055,Second Class,2015-02-20 13:57:00,6,2,Late delivery,1
5261,Second Class,2015-03-20 18:48:00,2,2,Shipping on time,0
52077,Second Class,2017-02-02 04:32:00,3,2,Late delivery,1
6264,Second Class,2015-04-07 10:12:00,5,2,Late delivery,1
10165,Second Class,2015-06-04 08:54:00,6,2,Late delivery,1
52479,Second Class,2017-02-10 01:22:00,5,2,Late delivery,1
3188,Second Class,2015-02-20 12:32:00,4,2,Late delivery,1
54761,Second Class,2017-03-12 08:52:00,2,2,Shipping on time,0
7055,Second Class,2015-04-19 23:19:00,6,2,Late delivery,1
52608,Second Class,2017-02-10 22:34:00,4,2,Late delivery,1
8808,Second Class,2015-05-13 13:29:00,4,2,Late delivery,1
1922,Second Class,2015-02-01 01:00:00,3,2,Late delivery,1
4793,Second Class,2015-03-15 22:51:00,4,2,Late delivery,1
53052,Second Class,2017-02-16 10:07:00,3,2,Late delivery,1
2533,Second Class,2015-02-10 23:04:00,4,2,Late delivery,1
61229,Second Class,2017-06-17 18:53:00,5,2,Late delivery,1
5876,Second Class,2015-03-29 18:16:00,2,2,Shipping on time,0
58372,Second Class,2017-05-05 01:57:00,3,2,Late delivery,1
35,Second Class,2015-01-07 11:54:00,6,2,Late delivery,1
57650,Second Class,2017-04-27 13:00:00,6,2,Late delivery,1
58676,Second Class,2017-05-08 12:27:00,2,2,Shipping on time,0
60276,Second Class,2017-05-31 21:01:00,2,2,Shipping on time,0
3373,Second Class,2015-02-23 05:21:00,4,2,Late delivery,1
53878,Second Class,2017-03-01 11:30:00,4,2,Late delivery,1
3363,Second Class,2015-02-23 01:51:00,4,2,Late delivery,1
59523,Second Class,2017-05-22 21:12:00,4,2,Late delivery,1
8856,Second Class,2015-05-12 06:18:00,2,2,Shipping on time,0
60739,Second Class,2017-06-10 15:13:00,5,2,Late delivery,1
8498,Second Class,2015-05-09 00:52:00,4,2,Late delivery,1
56928,Second Class,2017-04-15 00:03:00,4,2,Late delivery,1
8256,Second Class,2015-05-03 12:05:00,2,2,Shipping on time,0
54941,Second Class,2017-03-14 23:55:00,2,2,Shipping on time,0
60454,Second Class,2017-06-06 11:22:00,5,2,Late delivery,1
5277,Second Class,2015-03-22 00:25:00,3,2,Late delivery,1
57263,Second Class,2017-04-19 21:25:00,4,2,Late delivery,1
56699,Second Class,2017-04-12 15:50:00,5,2,Late delivery,1
2270,Second Class,2015-02-09 02:55:00,6,2,Late delivery,1
59051,Second Class,2017-05-13 23:50:00,2,2,Shipping on time,0
1051,Second Class,2015-01-18 07:51:00,2,2,Shipping on time,0
54092,Second Class,2017-03-03 14:29:00,3,2,Late delivery,1
58614,Second Class,2017-05-10 14:44:00,5,2,Late delivery,1
1712,Second Class,2015-01-28 23:26:00,3,2,Late delivery,1
59003,Second Class,2017-05-15 07:01:00,4,2,Late delivery,1
52242,Second Class,2017-02-04 14:20:00,3,2,Late delivery,1
57126,Second Class,2017-04-15 21:25:00,2,2,Shipping on time,0
2900,Second Class,2015-02-18 07:38:00,6,2,Late delivery,1
10185,Second Class,2015-06-04 15:54:00,6,2,Late delivery,1
58866,Second Class,2017-05-11 07:01:00,2,2,Shipping on time,0
3742,Second Class,2015-02-27 14:38:00,3,2,Late delivery,1
4675,Second Class,2015-03-16 05:30:00,6,2,Late delivery,1
4012,Second Class,2015-03-03 13:13:00,3,2,Late delivery,1
8753,Second Class,2015-05-12 18:12:00,4,2,Late delivery,1
4200,Second Class,2015-03-09 07:05:00,6,2,Late delivery,1
52623,Second Class,2017-02-11 03:49:00,4,2,Late delivery,1
53776,Second Class,2017-02-25 23:46:00,2,2,Shipping on time,0
58517,Second Class,2017-05-07 04:45:00,3,2,Late delivery,1
9666,Second Class,2015-05-24 02:04:00,2,2,Shipping on time,0
